,City,Latitude,Longitude,Value,Year,VAL
321,Krivoi Rog,47.910483,33.391783,629,1975,0.016552196
323,Makassar (Ujung Pandang),-5.144396,119.423639,629,1980,0.016552196
808,Deyang,31.13,104.38,629,2015,0.016552196
322,Akron,41.0731,-81.5178,628,1975,0.016525881
809,Venezia,45.43565,12.339589,628,2015,0.016525881
810,WrocÃ…â€_aw,51.1,17.03333,628,2015,0.016525881
487,Khulna,22.81,89.56,627,1980,0.016499566
1194,Barcelona,41.38879,2.15899,626,1914,0.016473251
811,Stuttgart,48.78232,9.17702,626,2015,0.016473251
812,Tyumen,57.15222,65.52722,626,2015,0.016473251
813,Charleston-North Charleston,32.789295,-79.986255,626,2015,0.016473251
814,Ogden-Layton,41.223,-111.97383,626,2015,0.016473251
815,Zhaoqing,23.05,112.46,626,2015,0.016473251
588,Marseille,43.29695,5.38107,625,1950,0.016446936
1195,Kiev,50.45466,30.5238,625,1914,0.016446936
5166,Istanbul,41.005275,28.976944,625,1750,0.016446936
816,Gaza (incl. Ash Shati Camp),31.510618,34.458756,624,2015,0.016420621
996,Rotterdam,51.9225,4.47917,623,1925,0.016394305
1196,Madrid,40.416775,-3.703789,623,1914,0.016394305
366,Edmonton,53.54,-113.5,623,1980,0.016394305
779,s-Gravenhage (The Hague),52.0767,4.2986,623,1980,0.016394305
817,Izhevsk,56.84976,53.20448,623,2015,0.016394305
818,Durgapur,23.520444,87.311923,623,2015,0.016394305
819,Langfang,39.51,116.69,622,2015,0.01636799
323,Lvov,49.839683,24.029717,621,1975,0.016341675
1197,Cologne,50.937531,6.960278,621,1914,0.016341675
128,Nanning,22.82,108.32,621,1980,0.016341675
247,Xuzhou,34.26,117.19,621,1980,0.016341675
820,Riga,56.946,24.10589,621,2015,0.016341675
589,Seattle,47.60621,-122.33207,620,1950,0.01631536
1198,Copenhagen,55.67594,12.56553,620,1914,0.01631536
821,JundiaÃƒÂ_,-23.19,-46.89,620,2015,0.01631536
997,Dresden,51.05089,13.73832,619,1925,0.016289045
1283,Shanghai,31.22222,121.45806,619,1900,0.016289045
458,Benxi,41.29,123.77,619,1980,0.016289045
822,Jamnagar,22.46667,70.06667,619,2015,0.016289045
823,Temecula-Murrieta,33.53635,-117.16305,619,2015,0.016289045
1199,Dresden,51.05089,13.73832,618,1914,0.01626273
1200,Leipzig,51.33962,12.37129,618,1914,0.01626273
824,Bari,41.11773,16.85118,618,2015,0.01626273
825,Hegang,47.34,130.29,617,2015,0.016236415
320,Harare,-17.82935,31.05389,616,1980,0.0162101
826,General Santos City,6.11278,125.17167,616,2015,0.0162101
827,"Suining, Sichuan",30.52,105.56,616,2015,0.0162101
324,Cardiff,51.481581,-3.17909,615,1975,0.016183785
325,Handan,36.6,114.483333,615,1975,0.016183785
1201,Lyon,45.74846,4.84671,615,1914,0.016183785
1284,Newcastle upon Tyne,54.978253,-1.617781,615,1900,0.016183785
543,Oklahoma City,35.4675,-97.516389,615,1980,0.016183785
828,Barnaul,53.36056,83.76361,615,2015,0.016183785
1285,St. Louis,38.626978,-90.199403,614,1900,0.01615747
293,Davao City,7.073854,125.612487,614,1980,0.01615747
829,Colorado Springs,38.863443,-104.791914,614,2015,0.01615747
285,Ciudad de PanamÃƒÂ¡ (Panama City),8.995816,-79.519572,613,1980,0.016131154
830,Albany,42.66,-73.78,613,2015,0.016131154
831,Nantes,47.21725,-1.55336,613,2015,0.016131154
832,Neijiang,29.58,105.06,613,2015,0.016131154
833,Provo-Orem,40.23384,-111.65853,613,2015,0.016131154
326,Bordeaux,44.84044,-0.5805,612,1975,0.016104839
998,Marseille,43.29695,5.38107,612,1925,0.016104839
602,Bergamo,45.69798,9.66895,612,1980,0.016104839
834,IbaguÃƒÂ©,4.44,-75.23,612,2015,0.016104839
835,Tongliao,43.61,122.27,612,2015,0.016104839
836,Nanded Waghala,19.161775,77.313728,611,2015,0.016078524
590,Antwerp,51.219217,4.402883,610,1950,0.016052209
591,Sverdlovs'k,48.08455,39.651631,610,1950,0.016052209
897,Dortmund,51.51667,7.45,610,1980,0.016052209
837,Mission Viejo,33.60002,-117.672,610,2015,0.016052209
327,San Bernardino,34.1,-117.3,609,1975,0.016025894
838,Maoming,21.66,110.92,609,2015,0.016025894
839,Gebze,40.80276,29.43068,609,2015,0.016025894
999,Chongqing,29.56301,106.551557,608,1925,0.015999579
494,Mendoza,-32.89,-68.83,608,1980,0.015999579
328,Amman,31.95522,35.94503,607,1975,0.015973264
329,Gwangju,35.166667,126.916667,607,1975,0.015973264
384,Taichung,24.14,120.67,607,1980,0.015973264
915,Hangzhou,30.25,120.166667,606.136,1944,0.015950528
353,Huainan,32.63,117,606,1980,0.015946949
635,Birmingham,33.515744,-86.801056,606,1980,0.015946949
682,Rochester,43.156924,-77.604633,606,1980,0.015946949
840,Verona,45.43419,10.99779,606,2015,0.015946949
592,Novosibirsk,55.0415,82.9346,605,1950,0.015920634
841,Belfast,54.594668,-5.929812,605,2015,0.015920634
842,Bakersfield,35.357276,-119.031661,605,2015,0.015920634
226,Manaus,-3.1,-60.03,604,1980,0.015894319
371,Amritsar,31.630953,74.875536,604,1980,0.015894319
472,Changwon,35.22806,128.68111,604,1980,0.015894319
663,Nottingham,52.9536,-1.15047,604,1980,0.015894319
843,Jambi,-1.6,103.61667,604,2015,0.015894319
844,Wuzhou,23.48,111.27,604,2015,0.015894319
845,Duesseldorf,51.22172,6.77616,603,2015,0.015868003
846,Pontianak,-0.03333,109.33333,603,2015,0.015868003
847,Liling,27.67,113.5,603,2015,0.015868003
810,WrocÃ…â€_aw,51.1,17.03333,602,1980,0.015841688
898,Yaroslavl,57.62987,39.87368,602,1980,0.015841688
1202,Amsterdam,52.37403,4.88969,601,1914,0.015815373
403,"Jacksonville, Florida",30.33218,-81.65565,601,1980,0.015815373
848,Ulyanovsk,54.32824,48.38657,601,2015,0.015815373
849,Kumamoto,32.78972,130.74167,601,2015,0.015815373
4984,Paris,48.856614,2.352222,600.6,1775,0.015804847
330,Kaifeng,34.7986,114.30742,600,1975,0.015789058
331,Luanda,-8.838333,13.23444,600,1975,0.015789058
332,Thessaloniki,40.63935,22.944606,600,1975,0.015789058
333,Zigong,29.34162,104.77689,600,1975,0.015789058
593,Bogota,4.598056,-74.075833,600,1950,0.015789058
594,Colombo,6.9344,79.8428,600,1950,0.015789058
595,Lahore,31.54972,74.34361,600,1950,0.015789058
596,Odessa,46.47747,30.73262,600,1950,0.015789058
597,Yangon,16.80528,96.15611,600,1950,0.015789058
1203,Mexico City,19.42847,-99.12766,600,1914,0.015789058
2459,Moscow,55.75222,37.61556,600,1875,0.015789058
7568,Beijing,39.9075,116.39723,600,1450,0.015789058
9098,Xian,34.341485,108.940404,600,805,0.015789058
9101,Xian,34.341485,108.940404,600,800,0.015789058
213,Toluca de Lerdo,19.283896,-99.657254,600,1980,0.015789058
480,Richmond,37.543207,-77.438159,600,1980,0.015789058
437,Tiruchirappalli,10.805,78.68556,599,1980,0.015762743
850,Pereira,4.81,-75.7,598,2015,0.015736428
851,Danyang,32,119.57,598,2015,0.015736428
3924,Istanbul,41.005275,28.976944,597.6,1815,0.015725902
824,Bari,41.11773,16.85118,597,1980,0.015710113
683,Dayton,39.758406,-84.192906,596,1980,0.015683798
852,Chiclayo,-6.77361,-79.84167,596,2015,0.015683798
853,Dezhou,37.45,116.3,596,2015,0.015683798
854,Larkana,27.55,68.2166667,596,2015,0.015683798
855,Pachuca de Soto,20.11697,-98.73329,596,2015,0.015683798
856,Linhai,28.85,121.14,596,2015,0.015683798
857,Yuyao,30.04,121.15,596,2015,0.015683798
334,Jacksonville,30.3369,-81.6614,595,1975,0.015657483
598,Dublin,53.33306,-6.24889,595,1950,0.015657483
1286,Cairo,30.06263,31.24967,595,1900,0.015657483
858,Anyang,37.3925,126.92694,595,2015,0.015657483
859,Tartus,34.893201,35.88844,595,2015,0.015657483
617,Tainan,23.13,120.26,594,1980,0.015631168
845,Duesseldorf,51.22172,6.77616,594,1980,0.015631168
902,Hamhung,39.92,127.54,594,1980,0.015631168
860,Be'er Sheva,31.25181,34.7913,594,2015,0.015631168
861,Gulbarga,17.3333333,76.8333333,594,2015,0.015631168
862,Bokaro Steel City,23.78732,85.95622,593,2015,0.015604853
863,Cherthala,9.683497,76.336654,593,2015,0.015604853
334,Srinagar,34.083658,74.797363,592,1980,0.015578537
864,Kolhapur,16.69563,74.23167,591,2015,0.015552222
865,Zhoushan,29.99,122.21,591,2015,0.015552222
335,Dakar,14.6937,-17.44406,590,1975,0.015525907
336,Tula,54.107722,37.573261,590,1975,0.015525907
1000,Santiago,-33.45,-70.666667,590,1925,0.015525907
2460,Manchester,53.48095,-2.23743,590,1875,0.015525907
278,Ludhiana,30.9,75.85,590,1980,0.015525907
401,Port Elizabeth,-33.91799,25.57007,590,1980,0.015525907
866,Vladivostok,43.10562,131.87353,590,2015,0.015525907
867,Kitwe,-12.8166667,28.2,590,2015,0.015525907
868,Jhansi,25.43333,78.58333,590,2015,0.015525907
869,Erode,11.3428,77.72741,590,2015,0.015525907
870,Agadir,30.424847,-9.593695,590,2015,0.015525907
871,Huaihua,27.55,109.96,590,2015,0.015525907
872,Erduosi (Ordoss),39.59,109.77,589,2015,0.015499592
337,Vadodara,22.30731,73.181098,588,1975,0.015473277
873,Kingston,17.99702,-76.79358,588,2015,0.015473277
874,Seregno,45.65238,9.20034,588,2015,0.015473277
875,Yanji,42.91,129.51,588,2015,0.015473277
876,Gold Coast,-28,153.43,588,2015,0.015473277
877,Bozhou,33.87,115.78,588,2015,0.015473277
878,Muzaffarnagar,29.46667,77.68333,587,2015,0.015446962
713,Colombo,6.93194,79.84778,586,1980,0.015420647
879,Niigata,37.913894,139.032723,586,2015,0.015420647
880,GÃƒÂ¶teborg,57.703161,11.966273,586,2015,0.015420647
881,CuiabÃƒÂ¡,-15.6,-56.1,586,2015,0.015420647
882,Durango,24.03333,-104.66667,586,2015,0.015420647
883,Jincheng,35.49,112.85,586,2015,0.015420647
599,Tbilisi,41.709975,44.792989,585,1950,0.015394332
1287,Guangzhou,23.11667,113.25,585,1900,0.015394332
884,Grand Rapids,42.956393,-85.664883,585,2015,0.015394332
885,Raurkela,22.224891,84.86175,585,2015,0.015394332
593,Honolulu,21.30895,-157.826182,584,1980,0.015368017
886,Macao,22.2,113.55,584,2015,0.015368017
243,Visakhapatnam,17.681874,83.209685,583,1980,0.015341702
272,Orlando,28.53834,-81.37924,583,1980,0.015341702
473,Barquisimeto,10.07389,-69.32278,583,1980,0.015341702
724,Zaragoza,41.65606,-0.87734,583,1980,0.015341702
811,Stuttgart,48.78232,9.17702,583,1980,0.015341702
887,As-Suways,29.968133,32.547497,583,2015,0.015341702
888,Irkutsk,52.29778,104.29639,582,2015,0.015315386
889,Catania,37.50213,15.08719,582,2015,0.015315386
890,Kunshan ,31.39,120.96,582,2015,0.015315386
659,Winnipeg,49.9,-97.13,581,1980,0.015289071
338,Jeddah,21.543333,39.172778,580,1975,0.015262756
339,Middlesbrough,54.57623,-1.23483,580,1975,0.015262756
1204,Minneapolis,39.12194,-93.265011,580,1914,0.015262756
2960,Mumbai,19.07283,72.88261,580,1850,0.015262756
167,Antananarivo,-18.91368,47.53613,580,1980,0.015262756
891,Tabuk,28.38333,36.58333,580,2015,0.015262756
892,Umuahia,5.52627,7.48959,580,2015,0.015262756
600,Baghdad,33.34058,44.40088,579,1950,0.015236441
1205,Baltimore,39.29038,-76.61219,579,1914,0.015236441
893,Ajmer,26.45,74.63333,579,2015,0.015236441
894,Sialkot,32.5,74.5166667,579,2015,0.015236441
895,Salta,-24.79,-65.41,579,2015,0.015236441
896,New Haven,41.3019,-72.929857,578,2015,0.015210126
217,Gujranwala,32.15,74.1833333,577,1980,0.015183811
897,Dortmund,51.51667,7.45,577,2015,0.015183811
898,Yaroslavl,57.62987,39.87368,577,2015,0.015183811
899,Santiago,19.46,-70.7,577,2015,0.015183811
900,Nasiriyah,31.0333333,46.2666667,577,2015,0.015183811
901,"Yulin, Guangxi",22.63,110.15,577,2015,0.015183811
5123,Paris,48.856614,2.352222,576.63,1756,0.015174074
902,Hamhung,39.92,127.54,576,2015,0.015157496
903,Toulon,43.123989,5.933225,576,2015,0.015157496
340,Multan,30.19556,71.47528,575,1975,0.015131181
601,Leeds,53.79648,-1.54785,575,1950,0.015131181
1001,Madras,13.08784,80.27847,575,1925,0.015131181
904,Heze,35.25,115.46,575,2015,0.015131181
905,Malaga,36.72016,-4.42034,574,2015,0.015104866
906,Dongtai,32.85,120.31,574,2015,0.015104866
907,Hanchuan,30.65,113.83,574,2015,0.015104866
1002,Wroclaw,51.116667,17.033333,573,1925,0.015078551
908,Sukkur,27.7,68.8666667,573,2015,0.015078551
909,Gaomi,36.38,119.75,573,2015,0.015078551
910,Khabarovsk,48.48272,135.08379,572,2015,0.015052235
911,SÃƒÂ£o JosÃƒÂ© dos Campos,-23.18,-45.89,572,2015,0.015052235
1003,Athens,37.97945,23.71622,571,1925,0.01502592
146,Douala,4.05,9.7,571,1980,0.01502592
341,Kabul,34.52813,69.17233,570,1975,0.014999605
342,Wroclaw,51.116667,17.033333,570,1975,0.014999605
343,Yaroslavl,57.626072,39.884464,570,1975,0.014999605
602,Dusseldorf,51.22172,6.77616,570,1950,0.014999605
1206,Rome,41.89474,12.4839,570,1914,0.014999605
4232,Istanbul,41.005275,28.976944,570,1800,0.014999605
47,Foshan,23.02,113.12,570,1980,0.014999605
2371,Tianjin,39.14222,117.17667,569.445,1890,0.014985
344,Harare,-17.863889,31.029722,569,1975,0.01497329
625,Krasnodar,45.0488,38.9725,569,1980,0.01497329
912,Xiantao,30.37,113.45,569,2015,0.01497329
913,Zanzibar,-6.16394,39.19793,569,2015,0.01497329
914,Zhangqiu,36.7,117.53,569,2015,0.01497329
345,Tabriz,38.08,46.2919,568,1975,0.014946975
1004,Cincinnati,39.162,-84.45689,568,1925,0.014946975
1207,Marseille,43.29695,5.38107,568,1914,0.014946975
256,Adana,37.00167,35.32889,568,1980,0.014946975
350,Calgary,51.04,-114.06,568,1980,0.014946975
627,QuÃƒÂ©bec,46.81,-71.21,568,1980,0.014946975
915,Akron,41.08144,-81.51901,568,2015,0.014946975
916,Al-Hudaydah,14.79781,42.95452,568,2015,0.014946975
917,Kuerle,41.76,86.15,568,2015,0.014946975
918,Dazhou,31.22,107.5,568,2015,0.014946975
1005,Lisbon,38.71667,-9.13333,567,1925,0.01492066
919,Kurnool,15.826681,78.035199,567,2015,0.01492066
3437,Mumbai,19.07283,72.88261,566.119,1849,0.014897476
346,Karaganda,49.833333,73.166667,566,1975,0.014894345
920,Essen,51.45374,7.010388,566,2015,0.014894345
347,Poznan,52.40692,16.92993,565,1975,0.01486803
348,Winnipeg,49.8844,-97.14704,565,1975,0.01486803
603,Cape Town,-33.92584,18.42322,565,1950,0.01486803
1006,Katowice,50.25842,19.02754,565,1925,0.01486803
1007,Toronto,43.70011,-79.4163,565,1925,0.01486803
313,Datong,40.08,113.29,565,1980,0.01486803
921,Samsun,41.2833333,36.3333333,565,2015,0.01486803
922,Qujing,25.49,103.8,565,2015,0.01486803
923,Bogra,24.85,89.37,564,2015,0.014841715
349,Toledo,41.571019,-83.966889,563,1975,0.0148154
1008,Frankfurt am Main,50.110922,8.682128,563,1925,0.0148154
1288,Naples,40.851775,14.268122,563,1900,0.0148154
944,Leipzig,51.33962,12.37129,563,1980,0.0148154
924,Hamadan,34.79922,48.51456,563,2015,0.0148154
350,Nashville,36.166667,-86.783333,562,1975,0.014789084
1289,Pittsburgh,40.44062,-79.99589,562,1900,0.014789084
595,La Plata,-34.92,-57.95,562,1980,0.014789084
866,Vladivostok,43.10562,131.87353,562,1980,0.014789084
351,Salt Lake City,40.76078,-111.89105,561,1975,0.014762769
1290,Brussel,50.85045,4.34878,561,1900,0.014762769
99,Kunming,25.04,102.72,561,1980,0.014762769
817,Izhevsk,56.84976,53.20448,561,1980,0.014762769
888,Irkutsk,52.29778,104.29639,561,1980,0.014762769
925,Zhumadian,32.98,114.03,561,2015,0.014762769
352,Barnaul,53.36056,83.76361,560,1975,0.014736454
353,Bologna,44.49381,11.33875,560,1975,0.014736454
354,Liege,50.63373,5.56749,560,1975,0.014736454
1009,Milwaukee,43.0389,-87.90647,560,1925,0.014736454
4806,Istanbul,41.005275,28.976944,560,1794,0.014736454
926,Kuching,1.55,110.33333,560,2015,0.014736454
927,Buraydah,26.32599,43.97497,560,2015,0.014736454
928,Quzhou,28.96,118.87,560,2015,0.014736454
604,Xian,34.341485,108.940404,559,1950,0.014710139
6072,Paris,48.856614,2.352222,559,1683,0.014710139
929,Bacolod,10.650723,122.945983,559,2015,0.014710139
930,Wuhai,39.66,106.81,559,2015,0.014710139
355,Omaha,41.252363,-95.997988,558,1975,0.014683824
1046,Karaganda,49.801088,73.095428,558,1980,0.014683824
931,GenÃƒÂ¨ve,46.20222,6.14569,558,2015,0.014683824
932,Maturin,9.75,-63.17667,558,2015,0.014683824
933,Denizli,37.77417,29.0875,558,2015,0.014683824
934,Al-Hasakah,36.50237,40.74772,558,2015,0.014683824
935,"Fuzhou, Jiangxi",27.98,116.36,557,2015,0.014657509
936,Qinzhou,21.97,108.62,557,2015,0.014657509
356,Managua,12.13282,-86.2504,556,1975,0.014631194
5167,Paris,48.856614,2.352222,556,1750,0.014631194
67,"Suzhou, Jiangsu",31.3,120.59,556,1980,0.014631194
950,Bremen,53.07516,8.80777,556,1980,0.014631194
937,Ujjain,23.18333,75.76667,556,2015,0.014631194
938,Zahedan,29.4963,60.8629,556,2015,0.014631194
939,Akure,7.25256,5.19312,556,2015,0.014631194
940,Sanliurfa,37.16708,38.79392,555,2015,0.014604879
5462,Paris,48.856614,2.352222,553,1748,0.014552249
1088,Duisburg,51.43333,6.75,553,1980,0.014552249
941,Feira De Santana,-12.27,-38.97,553,2015,0.014552249
1208,Detroit,42.33143,-83.04575,552,1914,0.014525934
1291,Barcelona,41.38879,2.15899,552,1900,0.014525934
942,Sokoto,13.06092,5.23902,552,2015,0.014525934
943,Villavicencio,4.14,-73.63,552,2015,0.014525934
605,Providence,41.823989,-71.412833,551,1950,0.014499618
215,Muqdisho (Mogadishu),2.041636,45.343492,551,1980,0.014499618
944,Leipzig,51.33962,12.37129,551,2015,0.014499618
945,Tlaxcala,19.31389,-98.24167,551,2015,0.014499618
357,Coimbatore,11.00555,76.96612,550,1975,0.014473303
358,Port-au-Prince,18.53917,-72.335,550,1975,0.014473303
606,Recife,-8.05389,-34.88111,550,1950,0.014473303
1010,Bucharest,44.43225,26.10626,550,1925,0.014473303
1011,Havana,23.13302,-82.38304,550,1925,0.014473303
1209,Frankfurt am Main,50.110922,8.682128,550,1914,0.014473303
2355,Guangzhou,23.11667,113.25,550,1895,0.014473303
5715,London,51.511214,-0.119825,550,1700,0.014473303
395,Maputo,-25.96528,32.58917,550,1980,0.014473303
946,Dresden,51.05089,13.73832,550,2015,0.014473303
947,Kerman,30.28321,57.07879,550,2015,0.014473303
948,Agartala,23.83639,91.275,550,2015,0.014473303
949,Tirupati,13.65,79.41667,550,2015,0.014473303
359,Syracuse,43.048122,-76.147424,549,1975,0.014446988
360,Zaragoza,41.648792,-0.889581,549,1975,0.014446988
286,Shiraz,29.6036,52.5388,549,1980,0.014446988
954,Novokuznetsk,53.7557,87.1099,549,1980,0.014446988
950,Bremen,53.07516,8.80777,549,2015,0.014446988
889,Catania,37.50213,15.08719,548,1980,0.014420673
4138,Paris,48.856614,2.352222,547.756,1801,0.014414252
4233,Paris,48.856614,2.352222,547,1800,0.014394358
951,Siping,43.16,124.37,547,2015,0.014394358
340,Ciudad JuÃƒÂ¡rez,31.73333,-106.48333,546,1980,0.014368043
776,Padova,45.41519,11.88181,546,1980,0.014368043
952,Orenburg,51.7727,55.0988,546,2015,0.014368043
953,Tomsk,56.49417,84.97417,546,2015,0.014368043
954,Novokuznetsk,53.7557,87.1099,545,2015,0.014341728
955,PoznaÃ…â€_,52.40692,16.92993,545,2015,0.014341728
956,Sangali,16.85438,74.56417,545,2015,0.014341728
361,Allahabad,25.44894,81.83328,544,1975,0.014315413
362,Pretoria,-25.74486,28.18783,544,1975,0.014315413
352,TorreÃƒÂ_n,25.539231,-103.461434,544,1980,0.014315413
386,Gwalior,26.22361,78.17917,544,1980,0.014315413
670,Hamilton,43.25,-79.85,544,1980,0.014315413
957,Zhoukou,33.62,114.65,544,2015,0.014315413
1012,Lodz,51.75,19.46667,543,1925,0.014289098
1210,Wroclaw,51.116667,17.033333,543,1914,0.014289098
363,La Plata,-34.92145,-57.95453,542,1975,0.014262783
828,Barnaul,53.36056,83.76361,542,1980,0.014262783
955,PoznaÃ…â€_,52.40692,16.92993,542,1980,0.014262783
958,Yangjiang,21.86,111.96,542,2015,0.014262783
959,Juiz De Fora,-21.76,-43.35,541,2015,0.014236467
960,Sanya,18.27,109.5,541,2015,0.014236467
364,Jabalpur,23.16697,79.95006,540,1975,0.014210152
1013,Alexandria,31.200092,29.918739,540,1925,0.014210152
1292,Dresden,51.05089,13.73832,540,1900,0.014210152
6099,Paris,48.856614,2.352222,540,1675,0.014210152
1293,Madrid,40.416775,-3.703789,539,1900,0.014183837
1014,Johannesburg,-26.20227,28.04363,538,1925,0.014157522
227,Luoyang,34.62,112.46,538,1980,0.014157522
576,Bishkek,42.87,74.59,538,1980,0.014157522
910,Khabarovsk,48.48272,135.08379,538,1980,0.014157522
579,Wahran (Oran),35.69,-0.64,537,1980,0.014131207
961,Qitaihe,45.77,130.98,537,2015,0.014131207
962,Poza Rica de Hidalgo,20.53315,-97.45946,537,2015,0.014131207
1015,Buffalo,42.9047,-78.8494,536,1925,0.014104892
966,Hannover,52.37052,9.73322,536,1980,0.014104892
963,Leicester,52.6386,-1.1317,536,2015,0.014104892
964,Ardabil,38.2498,48.2933,536,2015,0.014104892
365,Edmonton,53.55014,-113.46871,535,1975,0.014078577
366,Makassar,-5.14,119.4221,535,1975,0.014078577
270,Peshawar,34.00195,71.55944,535,1980,0.014078577
454,Bogor,-6.606481,106.801891,535,1980,0.014078577
965,Yuncheng,35.02,110.99,535,2015,0.014078577
607,Valencia,39.469908,-0.376289,534,1950,0.014052262
1016,Sheffield,53.381128,-1.470086,534,1925,0.014052262
538,Toulouse,43.60426,1.44367,534,1980,0.014052262
547,Tampico,22.21667,-97.85,534,1980,0.014052262
211,Lusaka,-15.413374,28.277148,533,1980,0.014025947
806,Busto Arsizio,45.61128,8.84914,533,1980,0.014025947
966,Hannover,52.37052,9.73322,533,2015,0.014025947
